DIA  , DESAYUNO  , COLACION_MATUTINA  , COMIDA_ENTRADA  , COMIDA_PRINCIPAL  , COLACION_VESPERTINA  , CENA  , EQUIVALENTEAZUCARESCONGRASA , EQUIVALENTEAZUCARESSINGRASA , EQUIVALENTEACEITESYGRASASCONPROTEINAS , EQUIVALENTEACEITESYGRASAS , CALCIOMG , EQUIVALENTEVERDURAS , COLESTEROLMG , EQUIVALENTEAOAMUYBAJOSENGRASA , SODIOMG , AGSATURADOSG , KILOCALORIAS , EQUIVALENTEAOAALTOENGRASA , FIBRAG , HIERROMG , EQUIVALENTEFRUTAS , EQUIVALENTELEGUMINOSAS , EQUIVALENTECEREALESSINGRASA , EQUIVALENTELECHEENTERA , EQUIVALENTECEREALESCONGRASA , EQUIVALENTELECHECONAZUCAR , ACIDOFOLICOG , EQUIVALENTEAOABAJOENGRASA , EQUIVALENTEAOAMODERADOSENGRASA
0--10.4452 , 25 , 84 , 128 , 175 , 217 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (854.833) [750,1300] " , " (2.86667) [1,3] " , " (431.96) [50,455] " , " (1.5) [1,2] " , " (3829.51) [1000,4000] " , " (3.61667) [0,7] " , " (2185.34) [2000,2350] " , " (1.66667) [1,2] " , " (27.5179) [15,30] " , " (13.8133) [11,18] " , " (3.68333) [2,4] " , " (1.78571) [1,2] " , " (8.25) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (115.423) [150,800] " , " (1.5) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 25 , 84 , 130 , 175 , 217 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (863.7) [750,1300] " , " (2.45) [1,3] " , " (441.427) [50,455] " , " (1.5) [1,2] " , " (3873.32) [1000,4000] " , " (3.61667) [0,7] " , " (2214.12) [2000,2350] " , " (2) [1,2] " , " (25.3017) [15,30] " , " (14.78) [11,18] " , " (3.68333) [2,4] " , " (1.5) [1,2] " , " (8.75) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (111.582) [150,800] " , " (1.5) [1,2] " , " (1.6) [1,2] "
0--10.4452 , 21 , 84 , 118 , 180 , 217 , 246 , " (1) [0,1] " , " (3.96667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (945.583) [750,1300] " , " (1.48333) [1,3] " , " (369.36) [50,455] " , " (1.5) [1,2] " , " (3462.09) [1000,4000] " , " (5.91667) [0,7] " , " (2192.27) [2000,2350] " , " (1.66667) [1,2] " , " (24.3167) [15,30] " , " (11.1883) [11,18] " , " (4) [2,4] " , " (1.5) [1,2] " , " (8.25) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (69.2583) [150,800] " , " (1.75) [1,2] " , " (1.1) [1,2] "
0--10.4452 , 21 , 84 , 125 , 180 , 217 , 246 , " (1) [0,1] " , " (3.96667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (946.483) [750,1300] " , " (1.58333) [1,3] " , " (369.36) [50,455] " , " (1.5) [1,2] " , " (3229.02) [1000,4000] " , " (5.91667) [0,7] " , " (2192.17) [2000,2350] " , " (1.66667) [1,2] " , " (23.8967) [15,30] " , " (10.7883) [11,18] " , " (4) [2,4] " , " (1.5) [1,2] " , " (8.25) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (70.9783) [150,800] " , " (1.75) [1,2] " , " (1.1) [1,2] "
0--10.4452 , 21 , 84 , 133 , 180 , 217 , 246 , " (1) [0,1] " , " (3.96667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (946.483) [750,1300] " , " (1.58333) [1,3] " , " (369.36) [50,455] " , " (1.5) [1,2] " , " (3461.29) [1000,4000] " , " (5.91667) [0,7] " , " (2191.07) [2000,2350] " , " (1.66667) [1,2] " , " (23.8667) [15,30] " , " (10.7883) [11,18] " , " (4) [2,4] " , " (1.5) [1,2] " , " (8.25) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (63.9983) [150,800] " , " (1.75) [1,2] " , " (1.1) [1,2] "
0--10.4452 , 21 , 84 , 134 , 180 , 217 , 246 , " (1) [0,1] " , " (3.96667) [3,4] " , " (1.33333) [1,2] " , " (3.66667) [3,4] " , " (946.483) [750,1300] " , " (1.68333) [1,3] " , " (369.36) [50,455] " , " (1.5) [1,2] " , " (3228.89) [1000,4000] " , " (5.91667) [0,7] " , " (2193.97) [2000,2350] " , " (1.66667) [1,2] " , " (24.0367) [15,30] " , " (10.7883) [11,18] " , " (4) [2,4] " , " (1.5) [1,2] " , " (8.25) [8,9] " , " (1.1) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (73.3483) [150,800] " , " (1.75) [1,2] " , " (1.1) [1,2] "
0--10.4452 , 18 , 99 , 118 , 156 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (990.057) [750,1300] " , " (2.91667) [1,3] " , " (155.135) [50,455] " , " (2) [1,2] " , " (2160.03) [1000,4000] " , " (4.9) [0,7] " , " (2228.85) [2000,2350] " , " (1.6) [1,2] " , " (28.3433) [15,30] " , " (10.995) [11,18] " , " (3) [2,4] " , " (1) [1,2] " , " (8.8) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (260.572) [150,800] " , " (1.25) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 95 , 129 , 156 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.1) [3,4] " , " (1129.69) [750,1300] " , " (2.775) [1,3] " , " (173.268) [50,455] " , " (2) [1,2] " , " (2361.16) [1000,4000] " , " (4.78) [0,7] " , " (2117.68) [2000,2350] " , " (1.33333) [1,2] " , " (29.3742) [15,30] " , " (10.895) [11,18] " , " (3) [2,4] " , " (1.5) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (191.668) [150,800] " , " (1) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 95 , 131 , 156 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.1) [3,4] " , " (1129.69) [750,1300] " , " (2.785) [1,3] " , " (173.268) [50,455] " , " (2) [1,2] " , " (2361.06) [1000,4000] " , " (4.78) [0,7] " , " (2116.91) [2000,2350] " , " (1.33333) [1,2] " , " (29.3742) [15,30] " , " (10.895) [11,18] " , " (3) [2,4] " , " (1.5) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (191.668) [150,800] " , " (1) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 99 , 132 , 156 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.5) [3,4] " , " (987.957) [750,1300] " , " (2.91667) [1,3] " , " (155.135) [50,455] " , " (2) [1,2] " , " (1929.42) [1000,4000] " , " (4.9) [0,7] " , " (2229.14) [2000,2350] " , " (1.6) [1,2] " , " (29.7462) [15,30] " , " (10.695) [11,18] " , " (3) [2,4] " , " (1.28571) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (250.342) [150,800] " , " (1.25) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 129 , 181 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (2) [1,2] " , " (3) [3,4] " , " (1270.33) [750,1300] " , " (1.45) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3355.88) [1000,4000] " , " (6.8) [0,7] " , " (2313.05) [2000,2350] " , " (1.66667) [1,2] " , " (25.4) [15,30] " , " (10.6917) [11,18] " , " (2.5) [2,4] " , " (2) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (76.2) [150,800] " , " (1.75) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 131 , 181 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (2) [1,2] " , " (3) [3,4] " , " (1270.33) [750,1300] " , " (1.46) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3355.78) [1000,4000] " , " (6.8) [0,7] " , " (2312.28) [2000,2350] " , " (1.66667) [1,2] " , " (25.4) [15,30] " , " (10.6917) [11,18] " , " (2.5) [2,4] " , " (2) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (76.2) [150,800] " , " (1.75) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 132 , 181 , 218 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (2) [1,2] " , " (3) [3,4] " , " (1243.03) [750,1300] " , " (1.73333) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3125.87) [1000,4000] " , " (6.8) [0,7] " , " (2302.5) [2000,2350] " , " (1.66667) [1,2] " , " (23.9195) [15,30] " , " (10.5917) [11,18] " , " (2.5) [2,4] " , " (1.78571) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (82.1483) [150,800] " , " (1.75) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 92 , 118 , 137 , 221 , 246 , " (0) [0,1] " , " (3.3) [3,4] " , " (1) [1,2] " , " (3.51667) [3,4] " , " (937.517) [750,1300] " , " (2.06667) [1,3] " , " (264.255) [50,455] " , " (2) [1,2] " , " (2311.92) [1000,4000] " , " (4.18) [0,7] " , " (2122.91) [2000,2350] " , " (1) [1,2] " , " (25.7737) [15,30] " , " (10.63) [11,18] " , " (3.01961) [2,4] " , " (1) [1,2] " , " (8.05) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (134.491) [150,800] " , " (2) [1,2] " , " (1.96667) [1,2] "
0--10.4452 , 18 , 92 , 125 , 137 , 221 , 246 , " (0) [0,1] " , " (3.3) [3,4] " , " (1) [1,2] " , " (3.51667) [3,4] " , " (938.417) [750,1300] " , " (2.16667) [1,3] " , " (264.255) [50,455] " , " (2) [1,2] " , " (2078.86) [1000,4000] " , " (4.18) [0,7] " , " (2122.81) [2000,2350] " , " (1) [1,2] " , " (25.3537) [15,30] " , " (10.23) [11,18] " , " (3.01961) [2,4] " , " (1) [1,2] " , " (8.05) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (136.211) [150,800] " , " (2) [1,2] " , " (1.96667) [1,2] "
0--10.4452 , 18 , 92 , 133 , 137 , 221 , 246 , " (0) [0,1] " , " (3.3) [3,4] " , " (1) [1,2] " , " (3.51667) [3,4] " , " (938.417) [750,1300] " , " (2.16667) [1,3] " , " (264.255) [50,455] " , " (2) [1,2] " , " (2311.12) [1000,4000] " , " (4.18) [0,7] " , " (2121.71) [2000,2350] " , " (1) [1,2] " , " (25.3237) [15,30] " , " (10.23) [11,18] " , " (3.01961) [2,4] " , " (1) [1,2] " , " (8.05) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (129.231) [150,800] " , " (2) [1,2] " , " (1.96667) [1,2] "
0--10.4452 , 18 , 92 , 134 , 137 , 221 , 246 , " (0) [0,1] " , " (3.3) [3,4] " , " (1) [1,2] " , " (3.51667) [3,4] " , " (938.417) [750,1300] " , " (2.26667) [1,3] " , " (264.255) [50,455] " , " (2) [1,2] " , " (2078.72) [1000,4000] " , " (4.18) [0,7] " , " (2124.61) [2000,2350] " , " (1) [1,2] " , " (25.4937) [15,30] " , " (10.23) [11,18] " , " (3.01961) [2,4] " , " (1) [1,2] " , " (8.05) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (138.581) [150,800] " , " (2) [1,2] " , " (1.96667) [1,2] "
0--10.4452 , 20 , 84 , 118 , 175 , 221 , 246 , " (0) [0,1] " , " (3.63333) [3,4] " , " (2) [1,2] " , " (3.66667) [3,4] " , " (1040.98) [750,1300] " , " (1.15) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3377.96) [1000,4000] " , " (4) [0,7] " , " (2278.77) [2000,2350] " , " (1) [1,2] " , " (22.6183) [15,30] " , " (12.6) [11,18] " , " (3.5) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (69.3767) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 125 , 175 , 221 , 246 , " (0) [0,1] " , " (3.63333) [3,4] " , " (2) [1,2] " , " (3.66667) [3,4] " , " (1041.88) [750,1300] " , " (1.25) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3144.89) [1000,4000] " , " (4) [0,7] " , " (2278.67) [2000,2350] " , " (1) [1,2] " , " (22.1983) [15,30] " , " (12.2) [11,18] " , " (3.5) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (71.0967) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 132 , 175 , 221 , 246 , " (0) [0,1] " , " (3.63333) [3,4] " , " (2) [1,2] " , " (3.66667) [3,4] " , " (1038.88) [750,1300] " , " (1.15) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3147.34) [1000,4000] " , " (4) [0,7] " , " (2279.05) [2000,2350] " , " (1) [1,2] " , " (24.0212) [15,30] " , " (12.3) [11,18] " , " (3.5) [2,4] " , " (1.78571) [1,2] " , " (8.4) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (59.1467) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 133 , 175 , 221 , 246 , " (0) [0,1] " , " (3.63333) [3,4] " , " (2) [1,2] " , " (3.66667) [3,4] " , " (1041.88) [750,1300] " , " (1.25) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3377.16) [1000,4000] " , " (4) [0,7] " , " (2277.57) [2000,2350] " , " (1) [1,2] " , " (22.1683) [15,30] " , " (12.2) [11,18] " , " (3.5) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (64.1167) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 134 , 175 , 221 , 246 , " (0) [0,1] " , " (3.63333) [3,4] " , " (2) [1,2] " , " (3.66667) [3,4] " , " (1041.88) [750,1300] " , " (1.35) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3144.76) [1000,4000] " , " (4) [0,7] " , " (2280.47) [2000,2350] " , " (1) [1,2] " , " (22.3383) [15,30] " , " (12.2) [11,18] " , " (3.5) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (73.4667) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 86 , 130 , 184 , 221 , 246 , " (0) [0,1] " , " (3.96667) [3,4] " , " (2) [1,2] " , " (3.06667) [3,4] " , " (940.793) [750,1300] " , " (2) [1,3] " , " (207.502) [50,455] " , " (2) [1,2] " , " (2663.34) [1000,4000] " , " (4.92) [0,7] " , " (2201.18) [2000,2350] " , " (1) [1,2] " , " (24.865) [15,30] " , " (10.0333) [11,18] " , " (2.7) [2,4] " , " (1.5) [1,2] " , " (8.4) [8,9] " , " (1.85) [1,2] " , " (2) [2,3] " , " (0) [0,1] " , " (172.665) [150,800] " , " (1) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 118 , 156 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.16667) [3,4] " , " (1094.31) [750,1300] " , " (2.65833) [1,3] " , " (186.285) [50,455] " , " (2) [1,2] " , " (3524.1) [1000,4000] " , " (3.2) [0,7] " , " (2176.08) [2000,2350] " , " (1) [1,2] " , " (27.6875) [15,30] " , " (11.62) [11,18] " , " (3.16667) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (171.657) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 125 , 156 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.16667) [3,4] " , " (1095.21) [750,1300] " , " (2.75833) [1,3] " , " (186.285) [50,455] " , " (2) [1,2] " , " (3291.03) [1000,4000] " , " (3.2) [0,7] " , " (2175.98) [2000,2350] " , " (1) [1,2] " , " (27.2675) [15,30] " , " (11.22) [11,18] " , " (3.16667) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (173.377) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 133 , 156 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.16667) [3,4] " , " (1095.21) [750,1300] " , " (2.75833) [1,3] " , " (186.285) [50,455] " , " (2) [1,2] " , " (3523.3) [1000,4000] " , " (3.2) [0,7] " , " (2174.88) [2000,2350] " , " (1) [1,2] " , " (27.2375) [15,30] " , " (11.22) [11,18] " , " (3.16667) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (166.397) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 18 , 84 , 134 , 156 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.16667) [3,4] " , " (1095.21) [750,1300] " , " (2.85833) [1,3] " , " (186.285) [50,455] " , " (2) [1,2] " , " (3290.9) [1000,4000] " , " (3.2) [0,7] " , " (2177.78) [2000,2350] " , " (1) [1,2] " , " (27.4075) [15,30] " , " (11.22) [11,18] " , " (3.16667) [2,4] " , " (1) [1,2] " , " (8.3) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (175.747) [150,800] " , " (2) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 132 , 160 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1015.23) [750,1300] " , " (2.91667) [1,3] " , " (186.285) [50,455] " , " (2) [1,2] " , " (3181.24) [1000,4000] " , " (3.4) [0,7] " , " (2272.95) [2000,2350] " , " (1) [1,2] " , " (29.4379) [15,30] " , " (10.05) [11,18] " , " (2.91667) [2,4] " , " (1.78571) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (88.0467) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 124 , 175 , 227 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1040.18) [750,1300] " , " (1.86667) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3561.64) [1000,4000] " , " (3.4) [0,7] " , " (2215.93) [2000,2350] " , " (1) [1,2] " , " (26.385) [15,30] " , " (12.4) [11,18] " , " (3.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (105.382) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 127 , 175 , 227 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1040.18) [750,1300] " , " (2.36667) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3580.72) [1000,4000] " , " (3.4) [0,7] " , " (2232.33) [2000,2350] " , " (1) [1,2] " , " (27.135) [15,30] " , " (12.4) [11,18] " , " (3.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (92.4817) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 128 , 175 , 227 , 246 , " (0) [0,1] " , " (3.13333) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1040.18) [750,1300] " , " (1.46667) [1,3] " , " (173.085) [50,455] " , " (1.5) [1,2] " , " (3583.02) [1000,4000] " , " (3.4) [0,7] " , " (2245.12) [2000,2350] " , " (1) [1,2] " , " (27.0779) [15,30] " , " (12.4) [11,18] " , " (3.66667) [2,4] " , " (1.78571) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (83.7117) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 125 , 180 , 227 , 246 , " (1) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1143.48) [750,1300] " , " (1.08333) [1,3] " , " (203.535) [50,455] " , " (1.5) [1,2] " , " (3013.43) [1000,4000] " , " (5.7) [0,7] " , " (2239.1) [2000,2350] " , " (1) [1,2] " , " (23.19) [15,30] " , " (9.775) [11,18] " , " (2.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (38.1717) [150,800] " , " (1.75) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 133 , 180 , 227 , 246 , " (1) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1143.48) [750,1300] " , " (1.08333) [1,3] " , " (203.535) [50,455] " , " (1.5) [1,2] " , " (3245.7) [1000,4000] " , " (5.7) [0,7] " , " (2238) [2000,2350] " , " (1) [1,2] " , " (23.16) [15,30] " , " (9.775) [11,18] " , " (2.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (31.1917) [150,800] " , " (1.75) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 134 , 180 , 227 , 246 , " (1) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1143.48) [750,1300] " , " (1.18333) [1,3] " , " (203.535) [50,455] " , " (1.5) [1,2] " , " (3013.3) [1000,4000] " , " (5.7) [0,7] " , " (2240.9) [2000,2350] " , " (1) [1,2] " , " (23.33) [15,30] " , " (9.775) [11,18] " , " (2.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (40.5417) [150,800] " , " (1.75) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 118 , 181 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1167.68) [750,1300] " , " (1.73333) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3409.4) [1000,4000] " , " (5.7) [0,7] " , " (2240.38) [2000,2350] " , " (1.66667) [1,2] " , " (25.2) [15,30] " , " (10.9667) [11,18] " , " (2.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (100.612) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 125 , 181 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1168.58) [750,1300] " , " (1.83333) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3176.34) [1000,4000] " , " (5.7) [0,7] " , " (2240.28) [2000,2350] " , " (1.66667) [1,2] " , " (24.78) [15,30] " , " (10.5667) [11,18] " , " (2.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (102.332) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 129 , 181 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1192.88) [750,1300] " , " (1.45) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3408.8) [1000,4000] " , " (5.7) [0,7] " , " (2251.22) [2000,2350] " , " (1.66667) [1,2] " , " (28.0833) [15,30] " , " (10.7667) [11,18] " , " (2.66667) [2,4] " , " (2) [1,2] " , " (8.4) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (84.4333) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 131 , 181 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1192.88) [750,1300] " , " (1.46) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3408.7) [1000,4000] " , " (5.7) [0,7] " , " (2250.45) [2000,2350] " , " (1.66667) [1,2] " , " (28.0833) [15,30] " , " (10.7667) [11,18] " , " (2.66667) [2,4] " , " (2) [1,2] " , " (8.4) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (84.4333) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 132 , 181 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1165.58) [750,1300] " , " (1.73333) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3178.78) [1000,4000] " , " (5.7) [0,7] " , " (2240.67) [2000,2350] " , " (1.66667) [1,2] " , " (26.6029) [15,30] " , " (10.6667) [11,18] " , " (2.66667) [2,4] " , " (1.78571) [1,2] " , " (8.4) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (90.3817) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
0--10.4452 , 20 , 84 , 133 , 181 , 227 , 246 , " (0) [0,1] " , " (3.46667) [3,4] " , " (1) [1,2] " , " (3.66667) [3,4] " , " (1168.58) [750,1300] " , " (1.83333) [1,3] " , " (225.835) [50,455] " , " (1.5) [1,2] " , " (3408.6) [1000,4000] " , " (5.7) [0,7] " , " (2239.18) [2000,2350] " , " (1.66667) [1,2] " , " (24.75) [15,30] " , " (10.5667) [11,18] " , " (2.66667) [2,4] " , " (1.5) [1,2] " , " (8.9) [8,9] " , " (1.85) [1,2] " , " (3) [2,3] " , " (0) [0,1] " , " (95.3517) [150,800] " , " (1.5) [1,2] " , " (1.76667) [1,2] "
